time_s,voltage_v
3.860000000000e-05,3.188442000
3.880000000000e-05,3.188442000
3.900000000000e-05,3.188442000
3.920000000000e-05,3.188442000
3.940000000000e-05,3.188442000
3.960000000000e-05,3.188442000
3.980000000000e-05,3.188442000
4.000000000000e-05,3.188442000
4.020000000000e-05,3.188442000
4.040000000000e-05,3.188442000
4.060000000000e-05,3.148241000
4.080000000000e-05,3.148241000
4.100000000000e-05,3.188442000
4.120000000000e-05,3.148241000
4.140000000000e-05,3.188442000
4.160000000000e-05,3.188442000
4.180000000000e-05,3.148241000
4.200000000000e-05,3.188442000
4.220000000000e-05,3.148241000
4.240000000000e-05,3.148241000
4.260000000000e-05,3.188442000
4.280000000000e-05,3.188442000
4.300000000000e-05,3.148241000
4.320000000000e-05,3.188442000
4.340000000000e-05,3.188442000
4.360000000000e-05,3.188442000
4.380000000000e-05,3.188442000
4.400000000000e-05,3.188442000
4.420000000000e-05,3.188442000
4.440000000000e-05,3.188442000
4.460000000000e-05,3.188442000
4.480000000000e-05,3.188442000
4.500000000000e-05,3.188442000
4.520000000000e-05,3.188442000
4.540000000000e-05,3.228643000
4.560000000000e-05,3.228643000
4.580000000000e-05,3.188442000
4.600000000000e-05,3.188442000
4.620000000000e-05,3.188442000
4.640000000000e-05,3.188442000
4.660000000000e-05,3.188442000
4.680000000000e-05,3.188442000
4.700000000000e-05,3.188442000
4.720000000000e-05,3.188442000
4.740000000000e-05,3.188442000
4.760000000000e-05,3.148241000
4.780000000000e-05,3.188442000
4.800000000000e-05,3.148241000
4.820000000000e-05,3.188442000
4.840000000000e-05,3.188442000
4.860000000000e-05,3.228643000
4.880000000000e-05,3.228643000
4.900000000000e-05,3.228643000
4.920000000000e-05,3.188442000
4.940000000000e-05,3.188442000
4.960000000000e-05,3.188442000
4.980000000000e-05,3.188442000
5.000000000000e-05,3.228643000
5.020000000000e-05,3.188442000
5.040000000000e-05,3.228643000
5.060000000000e-05,3.228643000
5.080000000000e-05,3.228643000
5.100000000000e-05,3.188442000
5.120000000000e-05,3.228643000
5.140000000000e-05,3.188442000
