time_s,voltage_v
1.524999350000e-01,-0.048341500
1.529999350000e-01,-0.048341500
1.534999350000e-01,-0.048341500
1.539999350000e-01,-0.048341500
1.544999350000e-01,-0.028241000
1.549999350000e-01,-0.048341500
1.554999350000e-01,-0.048341500
1.559999350000e-01,-0.048341500
1.564999350000e-01,-0.048341500
1.569999350000e-01,-0.048341500
1.574999350000e-01,-0.048341500
1.579999350000e-01,-0.048341500
1.584999350000e-01,-0.048341500
1.589999350000e-01,-0.028241000
1.594999350000e-01,-0.048341500
1.599999350000e-01,-0.048341500
1.604999350000e-01,-0.048341500
1.609999350000e-01,-0.048341500
1.614999350000e-01,-0.048341500
1.619999350000e-01,-0.048341500
1.624999350000e-01,-0.048341500
1.629999350000e-01,-0.048341500
1.634999350000e-01,-0.048341500
1.639999350000e-01,-0.048341500
1.644999350000e-01,-0.048341500
1.649999350000e-01,-0.048341500
1.654999350000e-01,-0.048341500
1.659999350000e-01,-0.048341500
1.664999350000e-01,-0.048341500
1.669999350000e-01,-0.048341500
1.674999350000e-01,-0.048341500
1.679999350000e-01,-0.048341500
1.684999350000e-01,-0.048341500
1.689999350000e-01,-0.028241000
1.694999350000e-01,-0.048341500
1.699999350000e-01,-0.048341500
1.704999350000e-01,-0.048341500
1.709999350000e-01,-0.028241000
1.714999350000e-01,-0.048341500
1.719999350000e-01,-0.048341500
1.724999350000e-01,-0.048341500
1.729999350000e-01,-0.048341500
1.734999350000e-01,-0.028241000
1.739999350000e-01,-0.048341500
1.744999350000e-01,-0.048341500
1.749999350000e-01,-0.048341500
1.754999350000e-01,-0.048341500
1.759999350000e-01,-0.048341500
1.764999350000e-01,-0.048341500
1.769999350000e-01,-0.028241000
1.774999350000e-01,-0.028241000
1.779999350000e-01,-0.048341500
1.784999350000e-01,-0.028241000
1.789999350000e-01,-0.048341500
1.794999350000e-01,-0.048341500
1.799999350000e-01,-0.048341500
1.804999350000e-01,-0.028241000
1.809999350000e-01,-0.048341500
1.814999350000e-01,-0.048341500
1.819999350000e-01,-0.048341500
1.824999350000e-01,-0.048341500
1.829999350000e-01,-0.028241000
1.834999350000e-01,-0.028241000
1.839999350000e-01,-0.048341500
1.844999350000e-01,-0.048341500
1.849999350000e-01,-0.028241000
1.854999350000e-01,-0.048341500
1.859999350000e-01,-0.048341500
1.864999350000e-01,-0.048341500
1.869999350000e-01,-0.048341500
1.874999350000e-01,-0.048341500
1.879999350000e-01,-0.048341500
1.884999350000e-01,-0.048341500
1.889999350000e-01,-0.048341500
1.894999350000e-01,-0.048341500
1.899999350000e-01,-0.028241000
1.904999350000e-01,-0.048341500
1.909999350000e-01,-0.048341500
1.914999350000e-01,-0.028241000
1.919999350000e-01,-0.048341500
1.924999350000e-01,-0.048341500
1.929999350000e-01,-0.048341500
1.934999350000e-01,-0.048341500
1.939999350000e-01,-0.048341500
1.944999350000e-01,-0.048341500
1.949999350000e-01,-0.048341500
1.954999350000e-01,-0.048341500
1.959999350000e-01,-0.028241000
1.964999350000e-01,-0.048341500
1.969999350000e-01,-0.048341500
1.974999350000e-01,-0.048341500
1.979999350000e-01,-0.048341500
1.984999350000e-01,-0.048341500
1.989999350000e-01,3.207939500
1.994999350000e-01,3.187839000
1.999999350000e-01,3.207939500
2.004999350000e-01,3.187839000
2.009999350000e-01,3.207939500
2.014999350000e-01,3.228040000
2.019999350000e-01,3.207939500
2.024999350000e-01,3.228040000
2.029999350000e-01,3.207939500
2.034999350000e-01,3.207939500
2.039999350000e-01,3.228040000
2.044999350000e-01,3.228040000
2.049999350000e-01,3.228040000
2.054999350000e-01,3.228040000
2.059999350000e-01,3.187839000
2.064999350000e-01,3.207939500
2.069999350000e-01,3.207939500
2.074999350000e-01,3.167738500
2.079999350000e-01,3.228040000
2.084999350000e-01,3.228040000
2.089999350000e-01,3.187839000
2.094999350000e-01,3.207939500
2.099999350000e-01,3.207939500
2.104999350000e-01,3.207939500
2.109999350000e-01,3.207939500
2.114999350000e-01,3.187839000
2.119999350000e-01,3.228040000
2.124999350000e-01,3.187839000
2.129999350000e-01,3.187839000
2.134999350000e-01,3.228040000
2.139999350000e-01,3.228040000
2.144999350000e-01,3.228040000
2.149999350000e-01,3.228040000
2.154999350000e-01,3.207939500
2.159999350000e-01,3.187839000
2.164999350000e-01,3.207939500
2.169999350000e-01,3.207939500
2.174999350000e-01,3.187839000
2.179999350000e-01,3.187839000
2.184999350000e-01,3.207939500
2.189999350000e-01,3.187839000
2.194999350000e-01,3.228040000
2.199999350000e-01,3.207939500
2.204999350000e-01,3.187839000
2.209999350000e-01,3.207939500
2.214999350000e-01,3.207939500
2.219999350000e-01,3.187839000
2.224999350000e-01,3.207939500
2.229999350000e-01,3.187839000
2.234999350000e-01,3.207939500
2.239999350000e-01,3.207939500
2.244999350000e-01,3.187839000
2.249999350000e-01,3.187839000
2.254999350000e-01,3.207939500
2.259999350000e-01,3.207939500
2.264999350000e-01,3.187839000
2.269999350000e-01,3.228040000
2.274999350000e-01,3.228040000
2.279999350000e-01,3.207939500
2.284999350000e-01,3.207939500
2.289999350000e-01,3.207939500
2.294999350000e-01,3.207939500
2.299999350000e-01,3.207939500
2.304999350000e-01,3.228040000
2.309999350000e-01,3.228040000
2.314999350000e-01,3.187839000
2.319999350000e-01,3.207939500
2.324999350000e-01,3.187839000
2.329999350000e-01,3.207939500
2.334999350000e-01,3.228040000
2.339999350000e-01,3.207939500
2.344999350000e-01,3.187839000
2.349999350000e-01,3.228040000
2.354999350000e-01,3.187839000
2.359999350000e-01,3.207939500
2.364999350000e-01,3.228040000
2.369999350000e-01,3.228040000
2.374999350000e-01,3.147638000
2.379999350000e-01,3.187839000
2.384999350000e-01,3.187839000
2.389999350000e-01,3.187839000
2.394999350000e-01,3.207939500
2.399999350000e-01,3.187839000
2.404999350000e-01,3.207939500
2.409999350000e-01,3.207939500
2.414999350000e-01,3.187839000
2.419999350000e-01,3.207939500
2.424999350000e-01,3.207939500
2.429999350000e-01,3.207939500
2.434999350000e-01,3.248140500
2.439999350000e-01,3.207939500
2.444999350000e-01,3.207939500
2.449999350000e-01,3.187839000
2.454999350000e-01,3.228040000
2.459999350000e-01,3.187839000
2.464999350000e-01,3.248140500
2.469999350000e-01,3.207939500
2.474999350000e-01,3.207939500
2.479999350000e-01,3.207939500
2.484999350000e-01,3.187839000
2.489999350000e-01,-0.048341500
2.494999350000e-01,-0.048341500
